fname,labels
0a02f3a1.wav,Traffic_noise_and_roadway_noise
0a05017d.wav,Tap
0a08ec58.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
0a0ad331.wav,Gong
0a0c764b.wav,Cricket
0a0c99af.wav,Fill_(with_liquid)
0a0e67d0.wav,Stream
0a1bc3e8.wav,Squeak
0a1eb350.wav,Male_speech_and_man_speaking
0a21d891.wav,Bass_guitar
0a258fa4.wav,Meow
0a27fd62.wav,Car_passing_by
0a2812fa.wav,Male_speech_and_man_speaking
0a28388c.wav,Stream
0a298734.wav,Burping_and_eructation
0a2a7fe2.wav,Keys_jangling
0a2cbeac.wav,"Mechanical_fan,Electric_guitar"
0a30a139.wav,"Strum,Electric_guitar"
0a3f97ba.wav,Bus
0a41b0d9.wav,Bicycle_bell
0a424629.wav,"Computer_keyboard,Microwave_oven"
0a43f1ac.wav,Frying_(food)
0a46cdf6.wav,Motorcycle
0a51aa76.wav,Microwave_oven
0a525fec.wav,Computer_keyboard
0a5327c6.wav,"Fill_(with_liquid),Frying_(food)"
0a580681.wav,Female_singing
0a598a85.wav,Run
0a5ca3b7.wav,"Drip,Chewing_and_mastication"
0a5ece9c.wav,Clapping
0a5ed0c3.wav,Mechanical_fan
0a66b69a.wav,Male_singing
0a6a2f31.wav,Male_speech_and_man_speaking
0a6e9dc0.wav,Clapping
0a76b1bd.wav,Printer
0a7a96ce.wav,Crackle
0a7e5a07.wav,Trickle_and_dribble
0a7f3f8b.wav,Stream
0a82a327.wav,Purr
0a84be10.wav,Cupboard_open_or_close
0a865389.wav,Run
0a871061.wav,Scissors
0a88247b.wav,Screaming
0a883fd0.wav,Electric_guitar
0a8e4961.wav,Male_singing
0a90d722.wav,Cutlery_and_silverware
0a92ecf4.wav,Acoustic_guitar
0a9ae653.wav,Skateboard
0a9d5470.wav,Hiss
0aa20059.wav,Crackle
0aa3a36b.wav,Purr
0aabb5fd.wav,"Electric_guitar,Harmonica"
0aabf1a4.wav,Trickle_and_dribble
0ab27db4.wav,Male_singing
0ab32897.wav,Slam
0ab49ed1.wav,Cheering
0ab58372.wav,Applause
0abb0425.wav,"Marimba_and_xylophone,Glockenspiel"
0abc6c13.wav,Keys_jangling
0abea909.wav,Gurgling
0abeb464.wav,Writing
0ac11aaa.wav,Gurgling
0ac302d2.wav,Toilet_flush
0ac73cf2.wav,Yell
0ac98576.wav,Dishes_and_pots_and_pans
0acd1f8d.wav,Trickle_and_dribble
0acfe669.wav,Motorcycle
0ad16fb5.wav,Stream
0ad202a1.wav,Microwave_oven
0ad20b08.wav,Clapping
0addf8df.wav,"Cricket,Chirp_and_tweet"
0ae2a8f2.wav,Chirp_and_tweet
0aea0d48.wav,Purr
0af1b2d5.wav,Accelerating_and_revving_and_vroom
0af462cf.wav,Trickle_and_dribble
0af64f61.wav,Male_singing
0af6c5e5.wav,Skateboard
0af79534.wav,"Squeak,Tick-tock,Finger_snapping,Scissors"
0af9f0b4.wav,Gong
0afbcbe6.wav,Bus
0afe1bb4.wav,Marimba_and_xylophone
0b02d3d5.wav,Frying_(food)
0b03790f.wav,Motorcycle
0b04608b.wav,Accelerating_and_revving_and_vroom
0b05ff3d.wav,Scissors
0b0820f1.wav,Yell
0b092523.wav,Purr
0b0ad6f6.wav,"Bathtub_(filling_or_washing),Toilet_flush"
0b0bd019.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0b128c45.wav,Male_speech_and_man_speaking
0b15f89a.wav,Harmonica
0b168df5.wav,Shatter
0b174195.wav,"Bass_drum,Hi-hat"
0b17467d.wav,Yell
0b1a4147.wav,Buzz
0b1a7078.wav,Cricket
0b1b172f.wav,Bark
0b20574e.wav,"Whispering,Scissors"
0b226432.wav,Acoustic_guitar
0b29b628.wav,Printer
0b2d9677.wav,Tap
0b2f5e0a.wav,Male_singing
0b34b8b1.wav,Purr
0b3526a4.wav,Trickle_and_dribble
0b35e6d0.wav,Chink_and_clink
0b38704a.wav,Screaming
0b39ab83.wav,Female_speech_and_woman_speaking
0b3aeb01.wav,Strum
0b4628fa.wav,Gong
0b476290.wav,Waves_and_surf
0b492a8f.wav,Harmonica
0b4b0c89.wav,Chink_and_clink
0b4e92c8.wav,Traffic_noise_and_roadway_noise
0b4ee611.wav,"Yell,Cheering"
0b54bddc.wav,Clapping
0b55ac2e.wav,Yell
0b563dd5.wav,Clapping
0b612b58.wav,Hi-hat
0b647fc2.wav,Run
0b668a85.wav,"Drip,Trickle_and_dribble"
0b717757.wav,"Mechanical_fan,Stream"
0b76ac2a.wav,Keys_jangling
0b819df8.wav,Microwave_oven
0b840d92.wav,Gurgling
0b8a77e5.wav,Accordion
0b8fd11e.wav,Mechanical_fan
0b91aeb1.wav,Accordion
0b92be8e.wav,Race_car_and_auto_racing
0b96049d.wav,Bicycle_bell
0b963630.wav,"Fill_(with_liquid),Frying_(food)"
0b965d45.wav,Printer
0b9afac6.wav,Stream
0b9eb00d.wav,Writing
0ba01300.wav,Strum
0ba258d7.wav,Trickle_and_dribble
0bad3b7e.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0bae01bd.wav,Mechanical_fan
0bb70682.wav,"Strum,Electric_guitar"
0bbc4f55.wav,Raindrop
0bbde1c4.wav,Crowd
0bc58708.wav,Shatter
0bcacf15.wav,Clapping
0bcdecce.wav,Child_speech_and_kid_speaking
0bd35960.wav,Cheering
0bd4fd49.wav,"Bathtub_(filling_or_washing),Toilet_flush"
0be3165a.wav,Walk_and_footsteps
0be46d07.wav,Knock
0be59c09.wav,"Writing,Burping_and_eructation"
0be7809b.wav,Whispering
0be87795.wav,Purr
0bec5746.wav,Hi-hat
0bee5c2a.wav,Squeak
0bf4f170.wav,Bass_drum
0bf60e89.wav,Fill_(with_liquid)
0bf64cb2.wav,"Bass_drum,Hi-hat"
0bf8aa44.wav,Walk_and_footsteps
0bfa4253.wav,Microwave_oven
0bfbd05b.wav,Gurgling
0bfd6961.wav,Bass_drum
0bfe9b2f.wav,Cupboard_open_or_close
0bffec7c.wav,Walk_and_footsteps
0c024d66.wav,Trickle_and_dribble
0c03123a.wav,Drawer_open_or_close
0c083f99.wav,Meow
0c08a831.wav,Harmonica
0c09583c.wav,Sneeze
0c0cdcac.wav,Sigh
0c10b9ea.wav,Cricket
0c14223e.wav,"Finger_snapping,Female_singing"
0c16ae80.wav,Yell
0c17126a.wav,Walk_and_footsteps
0c19ec91.wav,Raindrop
0c1aca10.wav,Squeak
0c1ae29c.wav,Waves_and_surf
0c1bffb5.wav,Hi-hat
0c1cf158.wav,"Child_speech_and_kid_speaking,Sneeze"
0c21db3f.wav,Harmonica
0c28675b.wav,Microwave_oven
0c299970.wav,Run
0c2b0825.wav,Tap
0c2b377d.wav,"Glockenspiel,Bicycle_bell"
0c2be17d.wav,"Bicycle_bell,Bass_guitar"
0c2f2d7c.wav,Clapping
0c30603c.wav,"Shatter,Keys_jangling"
0c30a6b9.wav,Squeak
0c37d9c6.wav,Fart
0c3a0cce.wav,Applause
0c3b382a.wav,"Bark,Buzz"
0c3c86d6.wav,Acoustic_guitar
0c3d83f8.wav,Crowd
0c3dd1c9.wav,Male_speech_and_man_speaking
0c3fb627.wav,"Female_speech_and_woman_speaking,Male_speech_and_man_speaking"
0c4094ac.wav,"Tap,Clapping"
0c4282d3.wav,Skateboard
0c432003.wav,Purr
0c43aca3.wav,Car_passing_by
0c47233c.wav,Run
0c4788fb.wav,Waves_and_surf
0c498427.wav,Knock
0c4aed26.wav,Cheering
0c4b0aff.wav,Slam
0c4e957e.wav,Tap
0c50057f.wav,Skateboard
0c56f424.wav,Scissors
0c587ff0.wav,Mechanical_fan
0c5c2de6.wav,"Shatter,Printer"
0c6009dc.wav,Walk_and_footsteps
0c60657b.wav,Skateboard
0c626328.wav,Fart
0c691a0b.wav,Dishes_and_pots_and_pans
0c6942bc.wav,Female_speech_and_woman_speaking
0c6a91e4.wav,"Bicycle_bell,Keys_jangling,Chink_and_clink"
0c6bfe2f.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0c6ec6ed.wav,Bark
0c774ba6.wav,Bathtub_(filling_or_washing)
0c78f67c.wav,Acoustic_guitar
0c7bf9a1.wav,Mechanical_fan
0c8105c8.wav,Race_car_and_auto_racing
0c883465.wav,Bathtub_(filling_or_washing)
0c887ad2.wav,Child_speech_and_kid_speaking
0c89b3ec.wav,Motorcycle
0c8e527a.wav,"Fart,Sigh,Sneeze"
0c9514f9.wav,Meow
0c96446d.wav,Motorcycle
0c96eceb.wav,Cricket
0c9c843a.wav,Purr
0ca3ee88.wav,Skateboard
0ca5c099.wav,Motorcycle
0ca9131b.wav,Printer
0cac626b.wav,Burping_and_eructation
0cadfe1d.wav,Walk_and_footsteps
0caea8fc.wav,Tap
0caf2560.wav,Male_speech_and_man_speaking
0cb1a0c2.wav,Sigh
0cb9e605.wav,Crowd
0cbbc006.wav,Burping_and_eructation
0cbbf2d9.wav,Screaming
0cbc152d.wav,Mechanical_fan
0cbe5723.wav,Acoustic_guitar
0cc8649b.wav,Female_singing
0cca23c1.wav,Chewing_and_mastication
0ccb5878.wav,Mechanical_fan
0ccb7f89.wav,"Zipper_(clothing),Writing"
0ccbd8c3.wav,"Tick-tock,Church_bell"
0ccd1143.wav,Fart
0cd1615f.wav,"Drip,Chewing_and_mastication"
0cd25946.wav,Cupboard_open_or_close
0cd50c74.wav,Whispering
0cd8bb77.wav,Microwave_oven
0cde7802.wav,Bus
0cdea6c0.wav,"Gasp,Writing,Whispering,Finger_snapping"
0ce0316a.wav,Harmonica
0ce0863b.wav,"Bark,Burping_and_eructation"
0ce631a3.wav,Harmonica
0ce8872f.wav,Hiss
0ce94af9.wav,Tap
0cee5d5f.wav,Stream
0cee8f55.wav,Acoustic_guitar
0ceea28e.wav,"Marimba_and_xylophone,Glockenspiel"
0cef1696.wav,"Fill_(with_liquid),Computer_keyboard,Drip,Chewing_and_mastication"
0cf0a179.wav,Shatter
0cf6b157.wav,"Fill_(with_liquid),Drip"
0cf7458c.wav,Church_bell
0cfa569e.wav,Church_bell
0d034748.wav,Bicycle_bell
0d063d65.wav,Sigh
0d0921b8.wav,Waves_and_surf
0d0ab964.wav,Run
0d0bb1ea.wav,Meow
0d0facd3.wav,"Marimba_and_xylophone,Glockenspiel"
0d11640e.wav,Slam
0d125f53.wav,Knock
0d13180b.wav,Crackle
0d14eb2a.wav,Chink_and_clink
0d1aa620.wav,Male_speech_and_man_speaking
0d1c3a60.wav,"Car_passing_by,Motorcycle,Accelerating_and_revving_and_vroom"
0d1e8343.wav,Traffic_noise_and_roadway_noise
0d1fc3ae.wav,Clapping
0d2405b7.wav,Bark
0d25c74d.wav,Crowd
0d274500.wav,"Bathtub_(filling_or_washing),Drawer_open_or_close"
0d2cf979.wav,Raindrop
0d2da7e8.wav,Female_singing
0d302d91.wav,Applause
0d422b6e.wav,Raindrop
0d424e5b.wav,Tick-tock
0d4452fb.wav,Waves_and_surf
0d45b269.wav,Hi-hat
0d46a797.wav,Screaming
0d49a7f8.wav,Waves_and_surf
0d525c77.wav,Yell
0d543480.wav,"Fill_(with_liquid),Trickle_and_dribble"
0d5639f2.wav,Shatter
0d56fe64.wav,Squeak
0d5aafdc.wav,Gong
0d60c07c.wav,Finger_snapping
0d613180.wav,Sneeze
0d628308.wav,Bass_drum
0d6dd004.wav,Female_singing
0d7dd70d.wav,Cutlery_and_silverware
0d81035c.wav,Cricket
0d845fbc.wav,"Cheering,Crowd"
0d8dd9b7.wav,"Marimba_and_xylophone,Glockenspiel"
0d9178ae.wav,Accelerating_and_revving_and_vroom
0d948cc1.wav,"Gasp,Writing,Chewing_and_mastication,Scissors"
0d9a1f46.wav,Burping_and_eructation
0da688f5.wav,Bathtub_(filling_or_washing)
0da82e91.wav,Gasp
0da9069e.wav,Car_passing_by
0dae8e86.wav,Bark
0db448bf.wav,Tick-tock
0db6d829.wav,Slam
0db6f5a5.wav,Run
0db94283.wav,Slam
0dbebf42.wav,Cheering
0dbff6fe.wav,Finger_snapping
0dc38b5e.wav,Chink_and_clink
0dcbe476.wav,"Writing,Meow"
0dcce2d4.wav,"Zipper_(clothing),Gasp,Chewing_and_mastication"
0dcdba6f.wav,Run
0dcdf273.wav,Chewing_and_mastication
0dd2093b.wav,Gurgling
0dd34ef0.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
0dd61ae5.wav,Zipper_(clothing)
0dd8711a.wav,"Zipper_(clothing),Chewing_and_mastication"
0de463ec.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0df47944.wav,Computer_keyboard
0df4bcf6.wav,"Strum,Electric_guitar"
0dfa221f.wav,Bus
0dff6e87.wav,Shatter
0e027f5a.wav,Car_passing_by
0e032233.wav,Shatter
0e03a89e.wav,Cricket
0e03b5ee.wav,Glockenspiel
0e0597fc.wav,Crackle
0e05b162.wav,Accelerating_and_revving_and_vroom
0e074bc4.wav,"Tap,Finger_snapping"
0e0df5ec.wav,Frying_(food)
0e0ebe3a.wav,Car_passing_by
0e19391d.wav,Burping_and_eructation
0e1a13c6.wav,Hi-hat
0e1ae6c1.wav,Keys_jangling
0e1bea5c.wav,Race_car_and_auto_racing
0e2415bd.wav,Accelerating_and_revving_and_vroom
0e253bd9.wav,Female_singing
0e277ce8.wav,Stream
0e29068e.wav,"Strum,Electric_guitar"
0e29de3b.wav,Bus
0e2c72f3.wav,Trickle_and_dribble
0e2dbf3e.wav,Accordion
0e2dfb5a.wav,Toilet_flush
0e314a53.wav,Accordion
0e3d8405.wav,Raindrop
0e3f89b9.wav,"Microwave_oven,Keys_jangling,Printer"
0e42ddd2.wav,Scissors
0e4bb504.wav,Sigh
0e4efc5e.wav,"Marimba_and_xylophone,Glockenspiel"
0e4fe555.wav,Fart
0e5450d7.wav,Writing
0e602ba2.wav,Yell
0e605fb6.wav,Gurgling
0e647393.wav,Scissors
0e64a555.wav,Cricket
0e6b2851.wav,Purr
0e74db3d.wav,Crowd
0e77c1c2.wav,"Water_tap_and_faucet,Drip,Sink_(filling_or_washing)"
0e78d858.wav,Meow
0e7a2d65.wav,Fart
0e7a3c0f.wav,Applause
0e80303a.wav,Gurgling
0e8afeb7.wav,Drawer_open_or_close
0e92c6ff.wav,Sigh
0e92f24d.wav,Slam
0e951861.wav,Whispering
0ea0a23e.wav,Burping_and_eructation
0ea58219.wav,Marimba_and_xylophone
0ea6a158.wav,Bass_drum
0ea9f2eb.wav,Traffic_noise_and_roadway_noise
0eac5199.wav,Keys_jangling
0eb2b2a9.wav,"Cheering,Crowd"
0eb55314.wav,Burping_and_eructation
0eb69f6d.wav,Keys_jangling
0eb824eb.wav,Sneeze
0eba4368.wav,Church_bell
0eba6e92.wav,"Cupboard_open_or_close,Drawer_open_or_close,Slam"
0ec0551b.wav,Hi-hat
0ec13c8e.wav,Race_car_and_auto_racing
0ec179c6.wav,Bathtub_(filling_or_washing)
0ec359db.wav,Screaming
0ec47bd6.wav,Buzz
0ecab4b2.wav,Hiss
0ecc5d88.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet"
0ecfe985.wav,Acoustic_guitar
0ed00121.wav,Cheering
0ed9e008.wav,Writing
0edb9f8f.wav,Child_speech_and_kid_speaking
0ee42c31.wav,Applause
0ee577c3.wav,Burping_and_eructation
0ee948bc.wav,"Accordion,Harmonica"
0eeec482.wav,Cheering
0ef1bbb2.wav,Squeak
0ef37cc6.wav,Church_bell
0ef6052a.wav,Stream
0f01a0de.wav,Printer
0f03d56f.wav,Gurgling
0f06a718.wav,Microwave_oven
0f0bdde7.wav,Chirp_and_tweet
0f0cab1d.wav,Child_speech_and_kid_speaking
0f0d2857.wav,Accelerating_and_revving_and_vroom
0f0d7f73.wav,"Shatter,Skateboard"
0f106063.wav,Purr
0f11eb7a.wav,Male_singing
0f130135.wav,Bark
0f134bf3.wav,"Finger_snapping,Clapping"
0f178654.wav,Clapping
0f21f4b5.wav,Raindrop
0f221846.wav,Crackle
0f22b35f.wav,Female_speech_and_woman_speaking
0f285099.wav,Hiss
0f296a0b.wav,Chirp_and_tweet
0f2cb124.wav,Church_bell
0f2cd170.wav,Bathtub_(filling_or_washing)
0f2cf92e.wav,Chink_and_clink
0f35fc7f.wav,"Cupboard_open_or_close,Knock,Slam"
0f36f40b.wav,Run
0f372506.wav,Microwave_oven
0f399dda.wav,Hi-hat
0f39ff30.wav,Walk_and_footsteps
0f3a4d64.wav,Toilet_flush
0f3a5dae.wav,Tap
0f3c0cd2.wav,Drawer_open_or_close
0f3ea157.wav,Church_bell
0f431383.wav,Clapping
0f4819a7.wav,"Gasp,Raindrop,Sigh"
0f48aa8f.wav,Yell
0f596f29.wav,Hiss
0f5b84d0.wav,Cupboard_open_or_close
0f5e81df.wav,Cheering
0f5f3beb.wav,"Fill_(with_liquid),Chewing_and_mastication,Sink_(filling_or_washing)"
0f61bb89.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0f657183.wav,Chink_and_clink
0f693d4f.wav,Keys_jangling
0f696e98.wav,Electric_guitar
0f6991c0.wav,Waves_and_surf
0f69e008.wav,Purr
0f6c20b5.wav,"Bicycle_bell,Raindrop"
0f70098c.wav,"Hi-hat,Electric_guitar"
0f70c940.wav,Child_speech_and_kid_speaking
0f718e0b.wav,Traffic_noise_and_roadway_noise
0f7cf4ca.wav,Burping_and_eructation
0f83a747.wav,Race_car_and_auto_racing
0f86175c.wav,Bathtub_(filling_or_washing)
0f87ef39.wav,Stream
0f897edb.wav,Drip
0f89d754.wav,"Marimba_and_xylophone,Glockenspiel"
0f939d5d.wav,Water_tap_and_faucet
0f93bd6a.wav,Accordion
0f9d7bdb.wav,Waves_and_surf
0f9fab71.wav,Drip
0fa1fb73.wav,Purr
0fa23357.wav,Tick-tock
0fa3b7d6.wav,Keys_jangling
0fa91d58.wav,Bass_drum
0fa9cfd5.wav,Chirp_and_tweet
0fab4059.wav,"Tick-tock,Chewing_and_mastication"
0fab4224.wav,Chink_and_clink
0fac7f72.wav,"Car_passing_by,Crowd"
0fad3d46.wav,Trickle_and_dribble
0fb58745.wav,Tap
0fb7d41a.wav,Hiss
0fc45604.wav,Finger_snapping
0fc4d810.wav,Applause
0fc57f9e.wav,Toilet_flush
0fc886e3.wav,Gurgling
0fc9139c.wav,"Water_tap_and_faucet,Frying_(food),Sink_(filling_or_washing)"
0fd0a5c5.wav,Scissors
0fdd253b.wav,Buzz
0fdda922.wav,Church_bell
0fddcc6e.wav,Shatter
0fde72ae.wav,Frying_(food)
0fdee8db.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)"
0fe332bd.wav,Zipper_(clothing)
0fe62fb8.wav,Tick-tock
0fe8e2f6.wav,Stream
0fe94576.wav,Bark
0ff15188.wav,Finger_snapping
0ff3542c.wav,Chirp_and_tweet
0ff5ffc4.wav,"Trickle_and_dribble,Chirp_and_tweet"
0ff744af.wav,Bark
0ff87b12.wav,Crackle
0ffadbbb.wav,Stream
10038999.wav,Bass_guitar
1004ed4d.wav,Whispering
10054e90.wav,Motorcycle
1009a189.wav,Cheering
10137ab1.wav,Tap
10139935.wav,Bus
10187a26.wav,"Bicycle_bell,Gong"
101993c0.wav,Skateboard
101f411c.wav,Printer
10270b7d.wav,Stream
1028f2cb.wav,Motorcycle
102ee9d5.wav,Scissors
102f8b89.wav,Stream
1031ca9c.wav,Meow
1037007a.wav,Tap
1037a489.wav,Bass_drum
103b29b4.wav,Chirp_and_tweet
103e787a.wav,Bass_guitar
103ecf63.wav,Drawer_open_or_close
10401a99.wav,Chirp_and_tweet
1042fe68.wav,Crowd
104475d9.wav,"Shatter,Computer_keyboard"
104ae6e3.wav,Stream
104ecb51.wav,Applause
104f9f2b.wav,"Fill_(with_liquid),Toilet_flush"
10539d31.wav,Bus
10592b68.wav,Crackle
105d08e8.wav,Applause
105dc299.wav,Whispering
105f9fe5.wav,Run
1066fd89.wav,Computer_keyboard
1066fe4a.wav,Squeak
106cbed5.wav,"Finger_snapping,Knock"
106f0227.wav,Accelerating_and_revving_and_vroom
1070ad4d.wav,Scissors
1072621f.wav,Traffic_noise_and_roadway_noise
107370b9.wav,Writing
10743a0e.wav,Shatter
10754298.wav,Yell
107eaa0b.wav,Chirp_and_tweet
108ae737.wav,Burping_and_eructation
108fc8d7.wav,Gong
10967d3e.wav,Accordion
10973ec2.wav,"Screaming,Sneeze"
109d068b.wav,"Frying_(food),Stream"
109d2f52.wav,Fart
109e8b6e.wav,Sneeze
109f1bad.wav,Male_speech_and_man_speaking
10a21206.wav,Screaming
10a3c391.wav,Stream
10a3dd18.wav,"Meow,Sneeze"
10a615ae.wav,"Mechanical_fan,Motorcycle"
10a8260e.wav,Hiss
10aba89f.wav,Printer
10b68b30.wav,Bass_drum
10b83320.wav,Hi-hat
10bbe9f7.wav,Frying_(food)
10c2fb28.wav,Hiss
10c55528.wav,Sigh
10c6f6a5.wav,Traffic_noise_and_roadway_noise
10c78172.wav,Printer
10ca48ea.wav,Gasp
10cabd73.wav,Scissors
10cbed76.wav,Drawer_open_or_close
10d32436.wav,"Bicycle_bell,Screaming"
10d7ca5f.wav,Sigh
10dbd02b.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
10de6dcb.wav,Bus
10e0e965.wav,Electric_guitar
10e25a95.wav,Bark
10e5c9c4.wav,Printer
10e8c066.wav,Bathtub_(filling_or_washing)
10f99e7e.wav,Yell
11030f89.wav,Zipper_(clothing)
110325c3.wav,Gong
11074699.wav,Yell
11095167.wav,Accelerating_and_revving_and_vroom
110bc580.wav,Race_car_and_auto_racing
110ed663.wav,Accelerating_and_revving_and_vroom
110f7af6.wav,Finger_snapping
111168ba.wav,Waves_and_surf
1116becf.wav,Zipper_(clothing)
111a3fd4.wav,Acoustic_guitar
111c98e2.wav,Hi-hat
11217a30.wav,Tick-tock
1123466b.wav,Child_speech_and_kid_speaking
11239c8f.wav,Hiss
11346226.wav,Male_speech_and_man_speaking
114283d5.wav,Drawer_open_or_close
114673f6.wav,"Zipper_(clothing),Gasp,Fart,Burping_and_eructation,Sigh"
114d204d.wav,Harmonica
114fcc6b.wav,Bass_guitar
11514b6f.wav,Frying_(food)
1151b74c.wav,Sneeze
115214e6.wav,Male_singing
11532c98.wav,Meow
1156d954.wav,Accelerating_and_revving_and_vroom
1157e459.wav,Bass_drum
115e32a0.wav,Harmonica
116001b2.wav,Male_singing
1164c884.wav,"Water_tap_and_faucet,Drip"
11675d24.wav,"Marimba_and_xylophone,Glockenspiel"
11677f11.wav,Crowd
1169381f.wav,Trickle_and_dribble
116948d4.wav,Printer
116a6238.wav,Race_car_and_auto_racing
116a8088.wav,Crowd
11704365.wav,Meow
117165b0.wav,Toilet_flush
1176ce8b.wav,Shatter
117772a8.wav,Crackle
117881e7.wav,"Zipper_(clothing),Writing"
117c3d4a.wav,Buzz
117cc2a4.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
118078be.wav,"Strum,Electric_guitar"
1181170a.wav,Skateboard
118208ad.wav,Toilet_flush
11838e83.wav,Accordion
1185013a.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
118a18c7.wav,Purr
118ac0d5.wav,Raindrop
118ccd11.wav,Meow
119005d9.wav,"Cricket,Chirp_and_tweet"
11914370.wav,Scissors
1191c411.wav,Shatter
11934dd6.wav,Mechanical_fan
11953ea7.wav,Writing
11993427.wav,"Zipper_(clothing),Fart"
119e2fe5.wav,Scissors
119f1e91.wav,Computer_keyboard
11a250e7.wav,Cheering
11a66e99.wav,Bathtub_(filling_or_washing)
11a6762d.wav,Cricket
11a68149.wav,"Whispering,Tick-tock"
11a95f88.wav,Knock
11aa51f9.wav,Burping_and_eructation
11aa9b46.wav,Bathtub_(filling_or_washing)
11ac3323.wav,Bicycle_bell
11ac614b.wav,Female_speech_and_woman_speaking
11ac91d3.wav,Microwave_oven
11b0ead5.wav,Female_speech_and_woman_speaking
11b14935.wav,"Bass_guitar,Gong"
11b4b5e6.wav,Printer
11b80205.wav,Slam
11baf830.wav,Accelerating_and_revving_and_vroom
11c36a59.wav,Knock
11cafb0b.wav,Finger_snapping
11ce14e8.wav,Finger_snapping
11cef443.wav,"Computer_keyboard,Drip,Sigh,Gurgling"
11d19348.wav,Acoustic_guitar
11d2b346.wav,"Purr,Burping_and_eructation"
11d45558.wav,Male_singing
11d5c253.wav,"Purr,Finger_snapping"
11d6b8e2.wav,Harmonica
11d72e9f.wav,Drip
11da6b02.wav,Run
11dacf99.wav,Child_speech_and_kid_speaking
11dad3de.wav,Purr
11ddbed5.wav,Meow
11de066c.wav,Tap
11dffadb.wav,"Cupboard_open_or_close,Drawer_open_or_close"
11e29a54.wav,Gasp
11e31e3d.wav,Sigh
11e6800c.wav,Toilet_flush
11ee660b.wav,Female_singing
11f3d525.wav,Female_speech_and_woman_speaking
11f67c21.wav,"Car_passing_by,Race_car_and_auto_racing"
11f81a87.wav,Crackle
11fee68d.wav,Burping_and_eructation
11ff40ca.wav,Burping_and_eructation
1202b6bb.wav,Motorcycle
12056e18.wav,Keys_jangling
12125cd4.wav,Chink_and_clink
1212fd1b.wav,Run
121899f2.wav,"Cricket,Chirp_and_tweet"
121e3e5d.wav,Church_bell
12210d07.wav,Waves_and_surf
12319768.wav,Race_car_and_auto_racing
123198da.wav,Meow
12339ea3.wav,"Fill_(with_liquid),Drip,Gurgling,Toilet_flush,Sink_(filling_or_washing)"
1234680b.wav,Waves_and_surf
12352f52.wav,Tap
12359f23.wav,Trickle_and_dribble
1239bba7.wav,Squeak
123bc855.wav,Crowd
1246149e.wav,Keys_jangling
124df1d5.wav,Fart
1256bc11.wav,Dishes_and_pots_and_pans
12570ec7.wav,Cricket
12603f30.wav,"Raindrop,Crackle"
1262a933.wav,Male_speech_and_man_speaking
1268a96a.wav,"Strum,Electric_guitar"
126bcfb7.wav,Raindrop
12721969.wav,Screaming
12727268.wav,Mechanical_fan
1281a7f2.wav,Child_speech_and_kid_speaking
1281e2fd.wav,Fart
1283074d.wav,Burping_and_eructation
1292a225.wav,Crowd
12950287.wav,Finger_snapping
12956d8b.wav,Bark
12983c15.wav,Sigh
12a154b5.wav,"Marimba_and_xylophone,Glockenspiel"
12a34d8b.wav,Bathtub_(filling_or_washing)
12a652f1.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware"
12a8db9b.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
12aaf64d.wav,Female_speech_and_woman_speaking
12ac6362.wav,Traffic_noise_and_roadway_noise
12ac8889.wav,Toilet_flush
12b0760e.wav,Fill_(with_liquid)
12b0c547.wav,Race_car_and_auto_racing
12b1be30.wav,Bus
12b38a9c.wav,Finger_snapping
12ba5d51.wav,Male_speech_and_man_speaking
12c7dcc9.wav,Harmonica
12c8b826.wav,Race_car_and_auto_racing
12d8d7f8.wav,Knock
12e03251.wav,"Traffic_noise_and_roadway_noise,Crowd"
12e31be9.wav,Accordion
12e347a6.wav,Knock
12e5a26f.wav,Screaming
12f946c5.wav,Burping_and_eructation
12f98772.wav,Sigh
12ff185c.wav,Tap
12ff7a41.wav,Bass_guitar
130173d6.wav,Meow
13019f78.wav,Mechanical_fan
1305008b.wav,"Writing,Scissors"
130da01a.wav,Bus
130fa960.wav,Shatter
13115036.wav,Female_speech_and_woman_speaking
13141dca.wav,Knock
131c24ce.wav,"Writing,Fart,Finger_snapping"
131caeae.wav,"Marimba_and_xylophone,Glockenspiel"
131eeb92.wav,"Squeak,Meow"
1322cf74.wav,Accelerating_and_revving_and_vroom
13241a81.wav,Stream
13250c60.wav,Drawer_open_or_close
132593da.wav,Clapping
1326e2b8.wav,Applause
13277243.wav,"Child_speech_and_kid_speaking,Sneeze,Scissors"
1328f3d8.wav,Clapping
132dc015.wav,Sneeze
